                     <img src=""https://r-scale-23.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/28dc6b0e1b33769b4b94685e4f4d1e5c/e57c2193-62fb-47ae-a2a6-16a088d85817.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Zbigniew Wodecki zostanie pochowany na krakowskim Cmentarzu Rakowickim. Artysta spocznie w Alei Zasłużonych – poinformował Urząd Miasta. Uroczystości pogrzebowe zostały zaplanowane na przyszły tydzień. Muzyk zmarł w poniedziałek w szpitalu w Warszawie. Miał 67 lat.
                    
                "
"pl_POL_tvn24_int" "2017-05-23 12:25:00" "Nowy szef dolnośląskiej policji i kolejna dymisja po sprawie śmierci Igora Stachowiaka" "
                    
                     <img src=""https://r-scale-4d.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/28dc6b0e1b33769b4b94685e4f4d1e5c/c609a9f9-043b-4309-ad5e-9a198eb75155.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Nowym komendantem wojewódzkim policji we Wrocławiu został nadinspektor Tomasz Trawiński. Wcześniej kierował wielkopolską policją. Jest też kolejna dymisja. Ze stanowiska odwołany został pierwszy zastępca komendanta miejskiego policji we Wrocławiu. To policjant, który był szefem komisariatu, w którym w maju ubiegłego roku zmarł Igor Stachowiak. Kilka miesięcy po śmierci 25-latka awansował na zastępcę komendanta miejskiego. Ruchy kadrowe w policji to pokłosie reportażu Wojciecha Bojanowskiego w ""Superwizjerze"". 
                    
                "
"pl_POL_tvn24_int" "2017-05-23 11:11:00" "Wyczekiwana w Łodzi. Media: wróci na scenę, jak będzie emocjonalnie gotowa" "
                    
                     <img src=""https://r-scale-76.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/28dc6b0e1b33769b4b94685e4f4d1e5c/31f43e7b-fd98-4c88-87ce-9c93a74548ca.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Po zamachu w Manchesterze Ariana Grande tymczasowo zawiesza trasę koncertową - podaje serwis tmz.com powołując się na swoje źródła. Rzecznik artystki, w rozmowie ze Sky News, przyznał, że najbliższe koncerty w Londynie (w czwartek i piątek) najpewniej się nie odbędą. Artystka 31 maja i 1 czerwca miała wystąpić w Atlas Arenie w Łodzi. Czekamy na oficjalną decyzję.  
                    
                "
"pl_POL_tvn24_int" "2017-05-21 00:55:00" "Zbigniew Lewicki i Marek Ostrowski" "
                    
                     <img src=""https://r-scale-a7.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/acab0116c354964a558e65bdd07ff047/7443c571-da8f-489a-9150-ca7bdb8d7210.jpeg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Program prowadził Jacek Stawiski.
                    
                "
"pl_POL_tvn24_int" "2017-05-20 16:55:00" "Oto trabant, z którym nie masz szans na światłach" "
                    
                     <img src=""https://r-scale-2d.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p121/i/acab0116c354964a558e65bdd07ff047/15f0e775-fac6-49aa-b758-2ea71237a5ba.jpeg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Co się stanie, gdy do trabanta włoży się silnik turbo o sportowym zacięciu i napęd na cztery koła? Tak zwana ""mydelniczka"" zmieni się w unikatowego slipera, który na światłach najpierw uśpi czujność, a potem bestialsko ośmieszy niemal każde seryjne auto. W sprincie do setki mogą się z nim mierzyć tylko prawdziwe sportowe samochody. Taki ""trampek"" jeździ po Polsce. Materiał programu ""Raport"" w TVN Turbo.
                    
                "
"pl_POL_tvn24_int" "2017-05-20 16:48:50" "Bili tam rekordy, testowali nowe auta. Tor Żerań przeszedł do historii" "
                    
                     <img src=""https://r-scale-3a.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p2/i/acab0116c354964a558e65bdd07ff047/4f394fc7-7f62-4d39-8b36-59ba836d0a83.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    W sobotę na Torze Żerań miała odbyć się impreza. Została odwołana. Kilka dni przed zawodami wjechały tam buldożery. Teren został zrównany z ziemią. 
                    
                "
"pl_POL_tvn24_int" "2017-03-07 19:25:59" """Kwota nieprawdopodobnie kosmiczna"". Nowy rekord Wielkiej Orkiestry Świątecznej Pomocy" "
                    
                     <img src=""https://r-scale-78.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/5a142a55461d5fef016acfb927fee0bd/9c56b72a-1620-479e-a1b0-fa170be65e6f.jpeg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Do samego końca nie mogliśmy uwierzyć, że przekroczyliśmy granicę 100 milionów złotych - cieszył się szef Fundacji WOŚP Jurek Owsiak, prezentując na warszawskim Zamku Królewskim kwotę zebraną podczas 25. Finału. Zebrano 105 mln 570 tys. 801 zł i 49 groszy. - Ta kwota jest nieprawdopodobnie kosmiczna - stwierdził Owsiak.
                    
                "
"pl_POL_tvn24_int" "2016-11-11 22:20:42" """Stracimy dwa lata zanim pan Trump pozna świat""" "
                    
                                         Wybór kandydata republikanów Donalda Trumpa na prezydenta Stanów Zjednoczonych stanowi zagrożenie dla stosunków Unii Europejskiej z USA - powiedział w piątek przewodniczący Komisji Europejskiej Jean-Claude Juncker cytowany przez Reutera.
                    
                "
"pl_POL_tvn24_int" "2016-08-23 15:06:37" "Premia dla naszej brązowej medalistki. Dostała od miasta 40 tysięcy złotych" "
                    
                                         Poznań docenił Monikę Michalik. Polska zapaśniczka otrzymała od miasta nagrodę w wysokości 40 tysięcy złotych za zdobycie brązowego medalu na igrzyskach w Rio de Janeiro. - Cieszę się, że moja ciężka praca została doceniona - powiedziała szczęśliwa zawodniczka.
                    
                "
"pl_POL_tvn24_int" "2017-05-27 12:41:19" "Nie żyje antyterrorysta. Zmarł podczas ćwiczeń na krakowskim Zakrzówku" "
                    
                     <img src=""https://r-scale-0f.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/eaa32c96f620053cf442ad32258076b9/1a1f5526-3288-11e4-8d19-0025b511229e.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Podczas ćwiczeń na krakowskim zalewie Zakrzówek zginął członek Samodzielnego Pododdziału Antyterrorystycznego Policji. Mężczyzna najprawdopodobniej stracił przytomność podczas nurkowania.
                    
                "
"pl_POL_tvn24_int" "2017-05-27 12:06:05" "Koniec kłopotów poznańskiego zoo. Decyzja urzędnika wylądowała w koszu" "
                    
                     <img src=""https://r-scale-b4.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/973a5f0ccbc4ee3524ccf035d35b284b/dfc96d97-0074-48b0-8195-1ba3457ff96b.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Decyzja byłego powiatowego lekarza weterynarii pozbawiająca zoo możliwości swobodnej wymiany zwierząt z innymi placówkami została uchylona - poinformowała rzeczniczka prezydenta Poznania Hanna Surma. 
                    
                "
"pl_POL_tvn24_int" "2017-05-27 10:08:00" "Politycy żegnają Brzezińskiego. ""Nigdy nie zapomniał o kraju swojego pochodzenia""" "
                    
                     <img src=""https://r-scale-bb.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p1/i/28dc6b0e1b33769b4b94685e4f4d1e5c/058531da-4662-4e1c-8a3e-24d4b1a663ff.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    ""Odszedł Zbigniew Brzeziński - kiedyś głos Polski w Białym Domu. Wolnej Polski"" - napisał prezydent Andrzej Duda. ""Świat stracił wybitnego intelektualistę, doświadczonego i skutecznego dyplomatę, ale także szlachetnego człowieka oraz dumnego Polaka"" - napisał z kolei minister spraw zagranicznych Witold Waszczykowski o zmarłym prof. Zbigniewie Brzezińskim.

                    
                "
"pl_POL_tvn24_int" "2017-05-27 08:25:48" "Upał wedrze się do Polski" "
                    
                     <img src=""https://r-scale-75.dcs.redcdn.pl/scale/o2/tvn/web-content/m/p5/i/28dc6b0e1b33769b4b94685e4f4d1e5c/6e0d1a2b-8d60-4a17-933d-b1c0c1809404.jpg?type=1&" "38;srcmode=4&" "38;srcx=0/1&" "38;srcy=0/1&" "38;srcw=50&" "38;srch=50&" "38;dstw=50&" "38;dsth=50&" "38;quality=80"" align=""right"" />                    Powietrze, które sprawiło, że w sobotę w Toledo w Hiszpanii było aż 36 stopni Celsjusza, lada moment dotrze do Polski. 
                    
                "
"pl_POL_tvn24_int" "2017-05-27 06:14:00" "Nie żyje profesor Zbigniew Brzeziński" "
                    
